X,Y,OBJECTID,METER_ID,VENDOR,PAY_POLICY,PRE_PAY,PARK_NO_PAY,GREEN_DOME,TOW_AWAY,STREET_CLEANING,DIR,BLK_NO,STREET,LOCK_,LOCK__,LONGITUDE,LATITUDE,TRAVEL_DIRECTION,FROM_INTERSECTION,TO_INTERSECTION,SPACE_NUMBER,NUMBEROFSPACES,METER_TYPE,HAS_SENSOR,G_DISTRICT,G_PASSPORT_ZONES,G_PM_ZONE,G_SUBZONE,G_ZONE,BASE_RATE,POLE_MOUNT,YOKE,HOUSING_TYPE,HOUSING_MANUFACTURER,SIDEWALKGE,COIN_SLOTLE,METER_CONDITION,PERMIT_RATE,INSTALLED_ON,PURCHASED_DATE,METER_STATE,SPACE_STATE
761995.243983716,2952840.9495624,6422,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BU B,COMMONWEALTH AV,1,,-71.108499,42.35008,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KB,KE,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
762058.003372639,2952831.03357172,6423,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BU B,COMMONWEALTH AV,1,,-71.108267,42.350052,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KB,KE,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
762120.764730051,2952820.75373664,6424,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BU B,COMMONWEALTH AV,1,,-71.108035,42.350023,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KB,KE,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
762183.794459641,2952810.83938639,6425,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BU B,COMMONWEALTH AV,1,,-71.107802,42.349995,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KB,KB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
762246.555817053,2952800.55955131,6426,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BU B,COMMONWEALTH AV,1,,-71.10757,42.349966,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KB,KB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
762309.315534055,2952790.6445449,6427,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BU B,COMMONWEALTH AV,1,,-71.107338,42.349938,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KB,KB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
762372.347232133,2952780.36635023,6428,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BU B,COMMONWEALTH AV,1,,-71.107105,42.349909,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KB,KB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
762435.107277215,2952770.4516719,6429,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,BU B,COMMONWEALTH AV,1,,-71.106873,42.349881,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KB,KB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
762563.039764136,2952755.00682089,6430,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,ST M,COMMONWEALTH AV,1,,-71.1064,42.349837,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,819,,0KB,KB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
762590.633540973,2952750.3965939,6431,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,ST M,COMMONWEALTH AV,1,,-71.106298,42.349824,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KB,KB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
762618.229286298,2952745.42186631,6432,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,ST M,COMMONWEALTH AV,1,,-71.106196,42.34981,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KB,KB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
762645.823063135,2952740.81196739,6433,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,ST M,COMMONWEALTH AV,1,,-71.106094,42.349797,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KB,KB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
762673.418808475,2952735.83723982,6434,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,ST M,COMMONWEALTH AV,1,,-71.105992,42.349783,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KB,KB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
762700.743885055,2952730.86152798,6435,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,ST M,COMMONWEALTH AV,1,,-71.105891,42.349769,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,820,,0KB,KB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
762728.337989971,2952726.25162905,6436,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,ST M,COMMONWEALTH AV,1,,-71.105789,42.349756,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KB,KB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
762755.933735311,2952721.27722956,6437,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,ST M,COMMONWEALTH AV,1,,-71.105687,42.349742,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KB,KB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
762783.527512133,2952716.66700256,6438,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,ST M,COMMONWEALTH AV,1,,-71.105585,42.349729,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KB,KB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
766102.180651724,2952107.98744564,6439,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.093319,42.348016,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,822,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
766083.528458059,2952107.89820698,6440,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.093388,42.348016,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
766064.878232881,2952107.4451239,6441,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.093457,42.348015,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
766046.226039216,2952107.35621332,6442,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.093526,42.348015,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
766027.57384555,2952107.26730272,6443,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.093595,42.348015,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
766009.193632975,2952106.81520389,6444,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.093663,42.348014,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765990.54143931,2952106.72629331,6445,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.093732,42.348014,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765971.889245644,2952106.63771081,6446,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.093801,42.348014,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765953.238692388,2952106.18429965,6447,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.09387,42.348013,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765934.586498722,2952106.09538905,6448,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.093939,42.348013,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765915.934305057,2952106.00680657,6449,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.094008,42.348013,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765897.282111391,2952105.91789597,6450,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.094077,42.348013,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765878.631558135,2952105.46481289,6451,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.094146,42.348012,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765859.97936447,2952105.37590231,6452,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.094215,42.348012,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765841.327170804,2952105.28731981,6453,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.094284,42.348012,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765822.947286308,2952104.83554906,6454,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.094352,42.348011,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765804.295092642,2952104.74663848,6455,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.094421,42.348011,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765785.642898977,2952104.65805598,6456,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.09449,42.348011,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765766.992345721,2952104.20497289,6457,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.094559,42.34801,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765748.340152055,2952104.11639039,6458,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.094628,42.34801,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765729.68795839,2952104.02780789,6459,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.094697,42.34801,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765711.037405133,2952103.57472481,6460,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.094766,42.348009,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765692.385211468,2952103.48614231,6461,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.094835,42.348009,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765673.733017802,2952103.39755981,6462,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.094904,42.348009,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765655.352805227,2952102.94578905,6463,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.094972,42.348008,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765636.700611562,2952102.85720655,6464,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.095041,42.348008,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765618.048417881,2952102.76862407,6465,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.09511,42.348008,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765599.39786464,2952102.31554097,6466,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.095179,42.348007,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765580.745670974,2952102.22728656,6467,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.095248,42.348007,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765562.093477309,2952102.13870406,6468,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.095317,42.348007,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765543.441283643,2952102.05012156,6469,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.095386,42.348007,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765524.791058466,2952101.59736656,6470,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.095455,42.348006,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765506.1388648,2952101.50878406,6471,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.095524,42.348006,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765487.486671135,2952101.42052965,6472,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.095593,42.348006,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765469.10645856,2952100.9687589,6473,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.095661,42.348005,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765450.454264894,2952100.88050447,6474,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.09573,42.348005,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765431.802071214,2952100.79192197,6475,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.095799,42.348005,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765413.151517972,2952100.33916698,6476,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.095868,42.348004,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765394.499324307,2952100.25091256,6477,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.095937,42.348004,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765375.847130641,2952100.16265814,6478,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.096006,42.348004,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765357.196577385,2952099.70990314,6479,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.096075,42.348003,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765338.54438372,2952099.62132065,6480,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.096144,42.348003,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765319.892190054,2952099.53306623,6481,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.096213,42.348003,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765301.511977464,2952099.08162355,6482,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.096281,42.348002,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
765282.859783798,2952098.99336915,6483,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,CHAR,NEWBURY ST EXT,1,,-71.09635,42.348002,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0KC,KC,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
